airport,airport_name,city,state,lat,long,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,1716,245,47.5,0,162.68,0,34.82,0,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,35,9,3.37,0,4.44,0,1.19,0,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,60,18,12.41,0,0.14,0,5.45,0,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,103,27,4.52,0,14.69,0.86,6.94,2,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,1675,333,40.42,14.44,150.5,1,126.64,27,2
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,825,160,35.32,0,87.99,0,36.69,1,3
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,147,39,8.48,0,15.78,0,14.74,0,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,994,190,63.56,5.5,55.99,0.83,64.12,15,2
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,1119,430,76.3,5.63,289.79,1.14,57.14,25,31
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,448,148,13.58,4.63,108.26,0,21.53,7,11
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,558,208,37.21,6.18,113.04,2.5,49.07,17,15
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,655,241,38.07,14.71,165.29,0,22.93,4,3
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,145,71,11.2,0.58,49,0,10.21,3,4
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,62,25,18.72,0,0,0,6.28,0,0
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,3434,1210,145.88,55.07,559.65,2.57,446.83,281,7
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,3807,1233,216.02,28.31,757.63,1,230.05,27,21
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,1712,674,89.83,65.6,353.01,1.64,163.92,58,55
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,1349,579,79.57,38.18,248.39,0,212.86,84,4
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,110,43,6.82,1.49,30.62,0,4.06,1,2
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,56,13,7.12,0,0,0,5.88,0,0
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,3054,1023,128.05,48.41,528.04,1,317.5,286,6
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,3582,1182,170.24,15.21,777.31,0,219.25,20,9
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,1511,594,57.02,86.75,342.05,0.37,107.82,68,27
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,982,370,48.99,5.77,275.26,0,39.98,13,10
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,418,139,10.17,1.77,106.83,0.38,19.85,8,14
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,498,186,29.04,6.88,108.87,1.49,39.72,24,3
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,589,202,24.25,7.4,161.47,0,8.88,3,0
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,1187,493,60.59,45.85,224.79,0,161.77,92,3
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,1112,326,82.22,7.44,163.54,1.67,71.14,14,3
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,494,137,24.85,1,87.43,0,23.72,1,5
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,535,130,32.98,0.23,65.6,0,31.2,22,0
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,807,146,28.11,3.87,95.44,0.85,17.73,7,0
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,130,36,5.42,0,23.13,0,7.45,1,0
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,62,17,15.81,0,0,0.42,0.77,0,0
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,3333,985,126,34.11,392.35,0.42,432.13,87,1
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,4470,948,196.32,11.21,498.18,0,242.29,38,5
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,1727,549,80.31,35.07,224.54,0.67,208.41,45,7
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,1418,392,46.35,10.15,177.99,0,157.51,58,1
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,1047,485,54.51,3.53,347.78,0.43,78.75,13,0
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,492,191,16.24,0,156.62,0,18.14,0,20
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,515,226,28.42,0.94,163.3,0,33.33,9,2
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,944,438,64.46,17.01,292.8,0,63.73,10,0
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,144,69,4.99,0,60.98,0,3.03,1,2
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,60,7,6.49,0,0,0,0.51,0,0
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,2982,1166,96.9,49.72,639.17,0,380.21,190,6
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,4345,1430,172.49,11.95,1012.27,0,233.29,6,6
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,1679,750,60.92,43.42,491.91,3.31,150.43,44,4
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,1379,621,75.3,30.94,344.95,0,169.81,75,3
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,1110,348,59.14,2.77,226.78,0.67,58.64,8,2
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,492,131,11.84,1.32,104.35,0,13.49,1,12
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,539,194,43.75,1.08,103.67,0,45.5,9,1
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,1014,332,42.85,2.77,214.65,0,71.72,0,0
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,195,90,12.48,3.54,59.89,0,14.09,1,0
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,62,18,15.58,0,0.05,0,2.37,0,0
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,2951,966,78.28,28.92,497.16,0.95,360.69,92,0
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,4733,1161,181.81,8.74,735.73,0,234.73,9,1
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,1802,723,88.52,10.09,351.97,1.08,271.34,54,2
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,1476,587,82.22,25.44,252.36,0,226.98,79,0
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,1178,444,119.51,15.82,185.9,0.93,121.84,17,3
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,436,111,15.75,0,79.24,0,16.01,2,8
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,526,189,44.64,5.22,98,0,41.14,8,0
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,1147,288,49.96,7.64,184.29,0,46.11,0,0
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,189,64,9.12,1.28,39.51,0,14.09,1,1
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,60,18,16.68,0,0,0,1.32,0,0
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,2995,824,82.78,34.01,370.51,0.2,336.49,54,4
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,5118,1266,252.83,28.25,657.71,0,327.22,13,5
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,1829,657,110.45,6.37,282.17,3.97,254.04,27,2
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,1502,536,94.09,29.1,213.42,0,199.4,55,0
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,1272,245,81.31,10.96,116.9,0.97,34.86,1,0
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,182,53,13.99,1.48,25.62,0,11.91,0,0
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,62,8,6.83,0,0,0,1.17,0,0
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,1209,345,95.37,19.92,110.78,1.11,117.83,14,4
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,477,97,16.42,0,64.49,0,16.09,0,1
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,565,163,43.49,4.4,64.1,0.36,50.65,6,2
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,3244,849,95.67,30.11,343.72,2.4,377.1,12,3
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,5372,934,216.07,36.36,352.82,0,328.74,15,4
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,1886,493,65.44,11.04,195.12,2.56,218.83,8,1
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,1516,460,86.45,16.05,157.53,0.31,199.67,30,0
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,1194,433,79.74,10.11,249.63,2,91.52,10,0
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,486,139,11.36,0,108.38,1,18.26,6,10
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,579,216,50.51,9.44,119.1,0.12,36.83,11,0
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,1299,394,63.74,2.5,275.84,1,50.92,1,0
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,187,70,9.87,0.15,48.24,0,11.73,0,1
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,62,7,3.32,0,0,0,3.68,0,0
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,3325,1419,115.85,64.65,635.08,1.93,601.48,110,1
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,6027,1616,233.25,48,940.14,1.19,393.41,83,4
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,1906,797,95.6,14.82,430.28,0.71,255.59,14,3
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,1586,788,128.02,39.51,336.46,0,284.01,94,0
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,1072,199,49.72,2.55,109.79,0,36.94,18,7
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,451,111,17.59,0,84.98,0,8.43,1,6
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,557,132,23.54,6.2,67.06,0,35.2,9,2
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,1096,207,32.67,1.92,154.57,0,17.85,0,3
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,182,41,8.26,0,23.36,0,9.38,3,0
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,60,8,6,1,0,0,1,0,0
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,3001,746,64.09,31.26,389.29,0.67,260.7,38,13
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,5150,868,124.52,6.15,535.85,0,201.48,45,17
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,1861,522,99.04,3.94,282.37,0.95,135.7,16,3
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,1476,478,64.04,23.87,210.04,1,179.05,56,5
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,1151,372,64.2,2.76,237.14,0.25,67.65,3,4
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,462,99,19.81,0.93,67.61,0,10.66,2,15
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,569,143,25.73,1,85.83,0,30.44,8,2
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,1140,274,32.18,3.16,206.42,0.95,31.28,0,0
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,5428,1137,160.08,15.19,720.09,0.22,241.43,24,5
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,2000,609,89.1,6.98,347.24,2.84,162.83,43,9
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,1526,445,78.87,3.94,221.36,0.33,140.49,80,0
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,132,41,8.47,0.19,26.22,0,6.12,0,0
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,62,4,2.58,0,0.42,0,1,0,2
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,3113,735,72.93,22.57,375,0,264.5,204,9
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,1067,256,47.91,1.4,180.27,0,26.41,1,8
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,458,117,20.04,1.06,77.7,0,18.19,2,9
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,485,108,20.13,0,78.17,0,9.71,2,0
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,985,266,39.19,3.42,203.87,1,18.52,0,2
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,107,27,3.94,0,18.56,0,4.5,1,1
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,60,6,5,0,0,0,1,0,0
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,2854,714,65.25,28.97,395.32,0.82,223.63,56,11
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,5078,978,139.79,8.25,641.3,0,188.66,3,11
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,1982,514,82.55,23.56,316.18,0.07,91.63,33,24
SFO,San Francisco International (SFO),San Francisco,CA ,37.61556,-122.39034,1457,369,89.66,4.63,147.61,0,127.1,57,2
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,416,131,40.98,1.78,59.77,0,28.47,1,0
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,213,48,8.11,3,12.91,0,23.98,5,0
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,216,78,27.56,2.41,25.92,0,22.11,2,0
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,3302,691,202.61,43.37,211.98,0,233.03,7,3
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,126,45,14.94,0.14,14.08,0,15.84,2,0
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,3735,856,183.59,28.56,257.77,0.97,385.1,88,2
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,222,52,19.27,2.79,18.76,0,11.18,0,0
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,875,266,69.24,4.7,42.69,0,149.37,6,1
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,138,30,8.59,0,10.19,0,11.22,0,0
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,3318,487,89.42,15.33,168.72,0.25,213.29,47,5
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,253,38,17.68,0.05,13.86,0,6.41,1,0
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,379,82,20.41,0.8,43.97,0.05,16.76,0,1
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,192,35,11.92,0.08,4.76,0,18.25,5,0
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,197,69,25.84,1.44,20.05,1,20.68,3,0
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,3104,402,136.21,16.52,112.72,0,136.55,9,5
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,788,188,54.43,0,32.93,0,100.64,2,0
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,432,81,27.74,1.55,27.52,0,24.19,1,2
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,213,38,18.45,0.4,8.66,0,10.49,0,0
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,217,59,21.89,0,16.19,0,20.91,4,0
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,3982,468,165.95,9.29,105.31,0,187.45,7,3
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,132,27,6.58,0,8.82,0,11.6,2,0
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,3741,395,95.79,9.61,86.22,1,202.38,24,1
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,301,34,14.25,1,8.81,0,9.94,2,0
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,961,179,46.68,3.37,25.82,0,103.13,11,1
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,366,71,22.91,1.45,23.96,0,22.69,4,0
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,205,32,8.38,0,6.27,0.06,17.3,0,2
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,210,64,21.75,0.04,15.94,0,26.27,0,0
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,3615,521,194.21,23.76,82.59,0,220.45,55,10
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,115,30,10.35,1,11.65,0,7,0,1
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,3529,338,94.56,1,74.48,0.64,167.33,11,14
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,115,11,1.14,0.33,2.13,0,7.39,1,0
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,932,145,39.57,2.08,23.56,0.95,78.84,6,3
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,373,63,18.31,1.37,16.54,2.63,24.16,0,1
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,213,30,10.1,0,10.41,0.71,8.78,0,1
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,217,49,17.42,1,11.2,0,19.37,0,0
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,3771,417,154.2,4.96,97.84,0,160,0,12
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,106,24,13.23,0,3.62,0,7.16,1,0
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,3677,334,83.42,4,82.5,0,164.08,6,12
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,117,16,6.02,0,2.36,0,7.62,0,0
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,1,,0,0,0,0,0,0,1
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,931,158,53.2,0.21,15.09,0.06,89.44,0,1
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,390,105,39.52,7.31,22.73,1.51,33.94,5,2
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,201,38,13.79,0.88,11.94,0,11.39,0,0
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,194,57,22.3,1.24,9.75,0.17,23.54,4,0
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,3818,384,140.47,16.56,98.77,0,128.2,1,4
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,103,24,12.5,0,5.8,0,5.7,0,0
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,3819,368,88.49,6.1,69.96,0,203.45,7,5
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,182,49,13.03,0.02,15.73,0,20.23,0,0
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,971,244,79.23,0.99,24.45,0.16,139.17,3,2
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,4045,398,151.9,27.11,88.72,0,130.27,0,5
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,109,27,11.74,0,9.15,0,6.11,1,0
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,406,121,40.58,6.58,19.81,3.6,50.43,5,1
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,208,34,10.4,0,9.78,0.07,13.76,0,0
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,186,66,28.57,2.41,7.33,0.57,27.11,2,0
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,3852,423,96.85,11.23,74.04,2,238.89,3,0
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,202,46,9.58,2.49,12.08,0,21.85,4,0
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,993,234,78.46,3.35,24.54,0,127.66,1,1
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,399,93,33.12,1.16,27.02,1.14,30.56,3,0
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,204,47,24.52,0.14,7.66,0,14.68,2,0
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,186,54,23.23,0.76,8.15,0,21.87,0,0
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,4068,360,112.59,11.2,95.84,0.89,139.48,2,2
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,105,31,10.62,0,8.98,0,11.4,0,0
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,4039,532,123.83,11.27,97.88,1.52,297.5,38,0
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,191,43,9.92,0.53,12.72,0,19.84,5,0
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,1005,306,98.83,0.54,32.61,0.31,173.71,5,0
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,343,29,11.03,0,10.3,0.68,7,0,0
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,169,31,9.13,0.76,9.21,0.54,11.36,0,0
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,193,51,18.22,0,6.83,0,25.95,4,0
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,3623,235,80.93,8.65,72.78,0,72.64,10,0
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,1,0,0,0,0,0,0,0,0
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,104,9,4.58,0,1.99,0,2.44,0,0
SLC,Salt Lake City International (SLC),Salt Lake City,UT,40.78652,-111.98296,3524,326,70.68,4.92,78.27,1.2,170.93,16,1
